Timestamp,Lat,Lon,Alt,DistToTarget,XTE,AltError,RollPWM,PitchPWM,ThrottlePWM,YawPWM,Heading,RollDeg,PitchDeg,GroundSpeed
1775515524.04,50.447253,30.450748,309.38,476.34,1.21,-8.38,1416,1850,1466,1493,3,-3.75,20.64,12.35
1775515524.14,50.447253,30.450748,309.38,476.34,1.21,-8.38,1416,1850,1446,1493,3,-3.75,20.64,12.35
1775515524.24,50.447253,30.450748,309.38,476.34,1.21,-8.38,1416,1850,1445,1493,3,-3.75,20.64,12.35
1775515524.34,50.447227,30.450730,309.21,473.24,1.22,-8.21,1417,1850,1463,1493,3,-3.74,20.63,12.34
1775515524.44,50.447227,30.450730,309.21,473.24,1.22,-8.21,1416,1850,1445,1493,3,-3.74,20.63,12.34
1775515524.54,50.447202,30.450713,309.04,470.16,1.22,-8.04,1416,1850,1462,1493,3,-3.73,20.62,12.35
1775515524.64,50.447202,30.450713,309.04,470.16,1.22,-8.04,1416,1850,1445,1493,3,-3.73,20.62,12.35
1775515524.74,50.447202,30.450713,309.04,470.16,1.22,-8.04,1417,1850,1445,1493,3,-3.73,20.62,12.35
1775515524.84,50.447176,30.450696,308.87,467.07,1.21,-7.87,1416,1850,1462,1493,3,-3.72,20.61,12.34
1775515524.94,50.447176,30.450696,308.87,467.07,1.21,-7.87,1417,1850,1445,1493,3,-3.72,20.61,12.34
1775515525.04,50.447151,30.450678,308.75,463.99,1.22,-7.75,1418,1850,1457,1493,3,-3.72,20.60,12.32
1775515525.14,50.447151,30.450678,308.75,463.99,1.22,-7.75,1417,1850,1445,1493,3,-3.72,20.60,12.32
1775515525.24,50.447151,30.450678,308.75,463.99,1.22,-7.75,1417,1850,1444,1493,3,-3.72,20.60,12.32
1775515525.34,50.447126,30.450661,308.64,460.90,1.22,-7.64,1417,1850,1455,1493,3,-3.72,20.60,12.33
1775515525.44,50.447126,30.450661,308.64,460.90,1.22,-7.64,1417,1850,1444,1493,3,-3.72,20.60,12.33
1775515525.54,50.447100,30.450644,308.53,457.83,1.22,-7.53,1418,1850,1456,1493,3,-3.70,20.61,12.31
1775515525.64,50.447100,30.450644,308.53,457.83,1.22,-7.53,1418,1850,1444,1493,3,-3.70,20.61,12.31
1775515525.74,50.447100,30.450644,308.53,457.83,1.22,-7.53,1418,1850,1443,1493,3,-3.70,20.61,12.31
1775515525.84,50.447075,30.450626,308.41,454.74,1.23,-7.41,1419,1850,1455,1493,3,-3.67,20.62,12.32
1775515525.94,50.447075,30.450626,308.41,454.74,1.23,-7.41,1418,1850,1443,1493,3,-3.67,20.62,12.32
1775515526.05,50.447050,30.450609,308.31,451.66,1.24,-7.31,1419,1850,1453,1493,3,-3.63,20.62,12.28
1775515526.15,50.447050,30.450609,308.31,451.66,1.24,-7.31,1418,1850,1443,1493,3,-3.63,20.62,12.28
1775515526.25,50.447050,30.450609,308.31,451.66,1.24,-7.31,1419,1850,1442,1493,3,-3.63,20.62,12.28
1775515526.35,50.447024,30.450591,308.23,448.59,1.24,-7.23,1419,1850,1451,1493,3,-3.61,20.62,12.28
1775515526.45,50.447024,30.450591,308.23,448.59,1.24,-7.23,1419,1850,1442,1493,3,-3.61,20.62,12.28
1775515526.55,50.446999,30.450574,308.12,445.54,1.25,-7.12,1420,1850,1452,1493,3,-3.59,20.62,12.23
1775515526.65,50.446999,30.450574,308.12,445.54,1.25,-7.12,1419,1850,1442,1493,3,-3.59,20.62,12.23
1775515526.75,50.446999,30.450574,308.12,445.54,1.25,-7.12,1419,1850,1441,1493,3,-3.59,20.62,12.23
1775515526.85,50.446974,30.450557,308.00,442.49,1.24,-7.00,1419,1850,1454,1493,3,-3.57,20.63,12.25
1775515526.95,50.446974,30.450557,308.00,442.49,1.24,-7.00,1419,1850,1441,1493,3,-3.57,20.63,12.25
1775515527.05,50.446949,30.450540,307.86,439.42,1.23,-6.86,1418,1850,1455,1493,3,-3.55,20.63,12.27
1775515527.15,50.446949,30.450540,307.86,439.42,1.23,-6.86,1419,1850,1441,1493,3,-3.55,20.63,12.27
1775515527.25,50.446949,30.450540,307.86,439.42,1.23,-6.86,1419,1850,1441,1493,3,-3.55,20.63,12.27
1775515527.35,50.446923,30.450522,307.72,436.35,1.23,-6.72,1418,1850,1456,1493,3,-3.57,20.62,12.29
1775515527.45,50.446923,30.450522,307.72,436.35,1.23,-6.72,1419,1850,1441,1492,3,-3.57,20.62,12.29
1775515527.55,50.446898,30.450505,307.55,433.28,1.21,-6.55,1416,1850,1459,1492,3,-3.59,20.62,12.28
1775515527.65,50.446898,30.450505,307.55,433.28,1.21,-6.55,1419,1850,1441,1492,3,-3.59,20.62,12.28
1775515527.75,50.446898,30.450505,307.55,433.28,1.21,-6.55,1419,1850,1441,1492,3,-3.59,20.62,12.28
1775515527.85,50.446873,30.450488,307.38,430.21,1.19,-6.38,1415,1850,1458,1492,3,-3.62,20.60,12.28
1775515527.95,50.446873,30.450488,307.38,430.21,1.19,-6.38,1418,1850,1441,1492,3,-3.62,20.60,12.28
1775515528.05,50.446847,30.450471,307.19,427.14,1.17,-6.19,1415,1850,1460,1492,3,-3.66,20.60,12.25
1775515528.15,50.446847,30.450471,307.19,427.14,1.17,-6.19,1418,1850,1441,1492,3,-3.66,20.60,12.25
1775515528.25,50.446847,30.450471,307.19,427.14,1.17,-6.19,1418,1850,1441,1492,3,-3.66,20.60,12.25
1775515528.35,50.446822,30.450454,306.98,424.07,1.15,-5.98,1415,1850,1462,1492,3,-3.73,20.62,12.27
1775515528.45,50.446822,30.450454,306.98,424.07,1.15,-5.98,1418,1850,1441,1492,3,-3.73,20.62,12.27
1775515528.55,50.446797,30.450437,306.76,421.00,1.13,-5.76,1414,1850,1464,1492,3,-3.72,20.64,12.29
1775515528.65,50.446797,30.450437,306.76,421.00,1.13,-5.76,1417,1850,1442,1492,3,-3.72,20.64,12.29
1775515528.75,50.446797,30.450437,306.76,421.00,1.13,-5.76,1417,1850,1442,1492,3,-3.72,20.64,12.29
1775515528.86,50.446771,30.450420,306.50,417.93,1.11,-5.50,1415,1850,1470,1492,3,-3.74,20.64,12.32
1775515528.96,50.446771,30.450420,306.50,417.93,1.11,-5.50,1417,1850,1443,1492,3,-3.74,20.64,12.32
1775515529.06,50.446746,30.450403,306.16,414.86,1.09,-5.16,1414,1850,1478,1492,3,-3.74,20.64,12.29
1775515529.16,50.446746,30.450403,306.16,414.86,1.09,-5.16,1416,1850,1444,1492,3,-3.74,20.64,12.29
1775515529.26,50.446721,30.450386,305.88,411.78,1.07,-4.88,1413,1850,1474,1492,3,-3.77,20.62,12.29
1775515529.36,50.446721,30.450386,305.88,411.78,1.07,-4.88,1416,1850,1445,1492,3,-3.77,20.62,12.29
1775515529.46,50.446721,30.450386,305.88,411.78,1.07,-4.88,1416,1850,1445,1492,3,-3.77,20.62,12.29
1775515529.56,50.446695,30.450369,305.63,408.71,1.06,-4.63,1414,1850,1470,1492,3,-3.83,20.61,12.30
1775515529.66,50.446695,30.450369,305.63,408.71,1.06,-4.63,1416,1850,1446,1492,3,-3.83,20.61,12.30
1775515529.76,50.446670,30.450352,305.39,405.64,1.04,-4.39,1413,1850,1471,1492,3,-3.82,20.62,12.33
1775515529.86,50.446670,30.450352,305.39,405.64,1.04,-4.39,1415,1850,1447,1492,3,-3.82,20.62,12.33
1775515529.96,50.446670,30.450352,305.39,405.64,1.04,-4.39,1415,1850,1446,1492,3,-3.82,20.62,12.33
1775515530.06,50.446644,30.450335,305.13,402.55,1.02,-4.13,1411,1850,1473,1492,3,-3.83,20.64,12.33
1775515530.16,50.446644,30.450335,305.13,402.55,1.02,-4.13,1415,1850,1447,1492,3,-3.83,20.64,12.33
1775515530.26,50.446619,30.450317,304.87,399.46,1.00,-3.87,1412,1850,1474,1492,3,-3.88,20.64,12.37
1775515530.36,50.446619,30.450317,304.87,399.46,1.00,-3.87,1414,1850,1448,1492,3,-3.88,20.64,12.37
1775515530.46,50.446619,30.450317,304.87,399.46,1.00,-3.87,1414,1850,1448,1492,3,-3.88,20.64,12.37
1775515530.56,50.446593,30.450300,304.58,396.37,0.98,-3.58,1410,1850,1479,1492,3,-3.91,20.61,12.38
1775515530.66,50.446593,30.450300,304.58,396.37,0.98,-3.58,1414,1850,1450,1492,3,-3.91,20.61,12.38
1775515530.76,50.446593,30.450300,304.58,396.37,0.98,-3.58,1414,1850,1449,1492,3,-3.91,20.61,12.38
1775515530.86,50.446568,30.450283,304.27,393.27,0.96,-3.27,1410,1850,1481,1492,3,-3.96,20.60,12.41
1775515530.96,50.446568,30.450283,304.27,393.27,0.96,-3.27,1413,1850,1451,1492,3,-3.96,20.60,12.41
1775515531.06,50.446542,30.450266,303.96,390.19,0.94,-2.96,1410,1850,1484,1492,3,-3.96,20.59,12.46
1775515531.17,50.446542,30.450266,303.96,390.19,0.94,-2.96,1413,1850,1452,1492,3,-3.96,20.59,12.46
1775515531.27,50.446517,30.450248,303.66,387.06,0.92,-2.66,1410,1850,1484,1492,3,-4.01,20.61,12.48
1775515531.37,50.446517,30.450248,303.66,387.06,0.92,-2.66,1412,1850,1454,1492,3,-4.01,20.61,12.48
1775515531.47,50.446517,30.450248,303.66,387.06,0.92,-2.66,1413,1850,1454,1492,3,-4.01,20.61,12.48
1775515531.57,50.446491,30.450231,303.35,383.94,0.91,-2.35,1410,1850,1486,1492,3,-3.99,20.59,12.50
1775515531.67,50.446491,30.450231,303.35,383.94,0.91,-2.35,1412,1850,1455,1492,3,-3.99,20.59,12.50
1775515531.77,50.446465,30.450214,303.02,380.82,0.89,-2.02,1409,1850,1490,1492,3,-4.01,20.60,12.55
1775515531.87,50.446465,30.450214,303.02,380.82,0.89,-2.02,1412,1850,1457,1492,3,-4.01,20.60,12.55
1775515531.97,50.446465,30.450214,303.02,380.82,0.89,-2.02,1412,1850,1457,1492,3,-4.01,20.60,12.55
1775515532.07,50.446439,30.450196,302.71,377.67,0.89,-1.71,1412,1850,1489,1492,3,-4.05,20.61,12.56
1775515532.17,50.446439,30.450196,302.71,377.67,0.89,-1.71,1412,1850,1459,1492,3,-4.05,20.61,12.56
1775515532.27,50.446439,30.450196,302.71,377.67,0.89,-1.71,1412,1850,1458,1492,3,-4.05,20.61,12.56
1775515532.37,50.446413,30.450178,302.35,374.54,0.87,-1.35,1409,1850,1496,1492,3,-4.03,20.62,12.59
1775515532.47,50.446413,30.450178,302.35,374.54,0.87,-1.35,1412,1850,1460,1492,3,-4.03,20.62,12.59
1775515532.57,50.446387,30.450161,302.02,371.39,0.86,-1.02,1410,1850,1495,1492,3,-4.03,20.62,12.56
1775515532.67,50.446387,30.450161,302.02,371.39,0.86,-1.02,1411,1850,1462,1492,3,-4.03,20.62,12.56
1775515532.77,50.446387,30.450161,302.02,371.39,0.86,-1.02,1412,1850,1462,1492,3,-4.03,20.62,12.56
1775515532.87,50.446362,30.450143,301.78,368.26,0.87,-0.78,1412,1850,1488,1492,3,-4.07,20.62,12.55
1775515532.97,50.446362,30.450143,301.78,368.26,0.87,-0.78,1412,1850,1464,1492,3,-4.07,20.62,12.55
1775515533.07,50.446336,30.450126,301.57,365.14,0.86,-0.57,1411,1850,1485,1492,3,-4.06,20.62,12.55
1775515533.17,50.446336,30.450126,301.57,365.14,0.86,-0.57,1412,1850,1465,1492,3,-4.06,20.62,12.55
1775515533.27,50.446310,30.450108,301.41,362.01,0.86,-0.41,1412,1850,1482,1492,3,-4.03,20.62,12.56
1775515533.37,50.446310,30.450108,301.41,362.01,0.86,-0.41,1412,1850,1466,1492,3,-4.03,20.62,12.56
1775515533.47,50.446310,30.450108,301.41,362.01,0.86,-0.41,1412,1850,1466,1492,3,-4.03,20.62,12.56
1775515533.58,50.446284,30.450090,301.28,358.86,0.86,-0.28,1412,1850,1480,1492,3,-4.00,20.63,12.55
1775515533.68,50.446284,30.450090,301.28,358.86,0.86,-0.28,1412,1850,1466,1492,3,-4.00,20.63,12.55
1775515533.78,50.446258,30.450073,301.12,355.74,0.86,-0.12,1412,1850,1483,1492,3,-4.00,20.63,12.56
1775515533.88,50.446258,30.450073,301.12,355.74,0.86,-0.12,1412,1850,1467,1492,3,-4.00,20.63,12.56
1775515533.98,50.446258,30.450073,301.12,355.74,0.86,-0.12,1412,1850,1467,1492,3,-4.00,20.63,12.56
1775515534.08,50.446233,30.450055,300.99,352.61,0.86,0.01,1412,1850,1481,1492,3,-4.00,20.64,12.56
1775515534.18,50.446233,30.450055,300.99,352.61,0.86,0.01,1412,1850,1468,1492,3,-4.00,20.64,12.56
1775515534.28,50.446207,30.450037,300.89,349.47,0.85,0.11,1411,1850,1479,1492,3,-4.00,20.66,12.56
1775515534.38,50.446207,30.450037,300.89,349.47,0.85,0.11,1412,1850,1469,1492,3,-4.00,20.66,12.56
1775515534.48,50.446207,30.450037,300.89,349.47,0.85,0.11,1412,1850,1469,1492,3,-4.00,20.66,12.56
1775515534.58,50.446181,30.450020,300.80,346.35,0.84,0.20,1411,1850,1478,1492,3,-3.99,20.63,12.53
1775515534.68,50.446181,30.450020,300.80,346.35,0.84,0.20,1412,1850,1469,1492,3,-3.99,20.63,12.53
1775515534.78,50.446155,30.450003,300.71,343.22,0.82,0.29,1409,1850,1479,1492,3,-3.99,20.61,12.52
1775515534.88,50.446155,30.450003,300.71,343.22,0.82,0.29,1412,1850,1470,1492,3,-3.99,20.61,12.52
1775515534.98,50.446155,30.450003,300.71,343.22,0.82,0.29,1412,1850,1470,1492,3,-3.99,20.61,12.52
1775515535.08,50.446129,30.449985,300.65,340.11,0.81,0.35,1409,1850,1476,1492,3,-4.03,20.61,12.53
1775515535.18,50.446129,30.449985,300.65,340.11,0.81,0.35,1411,1850,1470,1492,3,-4.03,20.61,12.53
1775515535.28,50.446104,30.449968,300.59,336.98,0.80,0.41,1410,1850,1477,1492,3,-4.02,20.61,12.55
1775515535.38,50.446104,30.449968,300.59,336.98,0.80,0.41,1411,1850,1471,1492,3,-4.02,20.61,12.55
1775515535.48,50.446104,30.449968,300.59,336.98,0.80,0.41,1411,1850,1471,1492,3,-4.02,20.61,12.55
1775515535.58,50.446078,30.449950,300.50,333.83,0.79,0.50,1410,1850,1480,1492,3,-4.04,20.61,12.59
1775515535.68,50.446078,30.449950,300.50,333.83,0.79,0.50,1411,1850,1471,1492,3,-4.04,20.61,12.59
1775515535.78,50.446052,30.449932,300.38,330.68,0.78,0.62,1410,1850,1483,1492,3,-4.06,20.62,12.60
1775515535.89,50.446052,30.449932,300.38,330.68,0.78,0.62,1411,1850,1472,1492,3,-4.06,20.62,12.60
1775515535.99,50.446052,30.449932,300.38,330.68,0.78,0.62,1411,1850,1472,1492,3,-4.06,20.62,12.60
1775515536.09,50.446026,30.449915,300.26,327.53,0.78,0.74,1410,1850,1485,1492,3,-4.06,20.62,12.62
1775515536.19,50.446026,30.449915,300.26,327.53,0.78,0.74,1411,1850,1473,1492,3,-4.06,20.62,12.62
1775515536.29,50.446000,30.449897,300.12,324.37,0.77,0.88,1409,1850,1488,1492,3,-4.07,20.62,12.62
1775515536.39,50.446000,30.449897,300.12,324.37,0.77,0.88,1411,1850,1474,1492,3,-4.07,20.62,12.62
1775515536.49,50.446000,30.449897,300.12,324.37,0.77,0.88,1411,1850,1474,1492,3,-4.07,20.62,12.62
1775515536.59,50.445974,30.449879,299.98,321.20,0.75,1.02,1408,1850,1489,1492,3,-4.08,20.62,12.62
1775515536.69,50.445974,30.449879,299.98,321.20,0.75,1.02,1410,1850,1475,1492,3,-4.08,20.62,12.62
1775515536.79,50.445948,30.449862,299.80,318.05,0.74,1.20,1408,1850,1494,1492,3,-4.10,20.63,12.66
1775515536.89,50.445948,30.449862,299.80,318.05,0.74,1.20,1410,1850,1476,1492,3,-4.10,20.63,12.66
1775515536.99,50.445948,30.449862,299.80,318.05,0.74,1.20,1410,1850,1476,1492,3,-4.10,20.63,12.66
1775515537.09,50.445921,30.449844,299.62,314.89,0.72,1.38,1407,1850,1495,1492,3,-4.11,20.64,12.67
1775515537.19,50.445921,30.449844,299.62,314.89,0.72,1.38,1409,1850,1477,1492,3,-4.11,20.64,12.67
1775515537.29,50.445895,30.449827,299.43,311.72,0.69,1.57,1405,1850,1497,1492,3,-4.16,20.63,12.73
1775515537.39,50.445895,30.449827,299.43,311.72,0.69,1.57,1409,1850,1479,1492,3,-4.16,20.63,12.73
1775515537.49,50.445895,30.449827,299.43,311.72,0.69,1.57,1409,1850,1479,1492,3,-4.16,20.63,12.73
1775515537.59,50.445869,30.449809,299.25,308.52,0.67,1.75,1406,1850,1499,1492,3,-4.24,20.62,12.78
1775515537.69,50.445869,30.449809,299.25,308.52,0.67,1.75,1408,1850,1480,1492,3,-4.24,20.62,12.78
1775515537.79,50.445843,30.449791,299.05,305.34,0.65,1.95,1405,1850,1501,1492,3,-4.26,20.63,12.77
1775515537.89,50.445843,30.449791,299.05,305.34,0.65,1.95,1408,1850,1482,1492,3,-4.26,20.63,12.77
1775515537.99,50.445843,30.449791,299.05,305.34,0.65,1.95,1408,1850,1482,1492,3,-4.26,20.63,12.77
1775515538.09,50.445816,30.449773,298.88,302.14,0.63,2.12,1404,1850,1499,1492,3,-4.29,20.63,12.82
1775515538.19,50.445816,30.449773,298.88,302.14,0.63,2.12,1407,1850,1483,1492,3,-4.29,20.63,12.82
1775515538.30,50.445790,30.449755,298.77,298.93,0.61,2.23,1404,1850,1495,1492,3,-4.32,20.63,12.81
1775515538.40,50.445790,30.449755,298.77,298.93,0.61,2.23,1407,1850,1484,1492,3,-4.32,20.63,12.81
1775515538.50,50.445790,30.449755,298.77,298.93,0.61,2.23,1407,1850,1484,1492,3,-4.32,20.63,12.81
1775515538.60,50.445763,30.449738,298.68,295.73,0.59,2.32,1404,1850,1494,1492,3,-4.37,20.61,12.83
1775515538.70,50.445763,30.449738,298.68,295.73,0.59,2.32,1406,1850,1485,1492,3,-4.37,20.61,12.83
1775515538.80,50.445737,30.449720,298.59,292.53,0.58,2.41,1403,1850,1494,1492,3,-4.37,20.61,12.80
1775515538.90,50.445737,30.449720,298.59,292.53,0.58,2.41,1406,1850,1486,1492,3,-4.37,20.61,12.80
1775515539.00,50.445737,30.449720,298.59,292.53,0.58,2.41,1406,1850,1486,1492,3,-4.37,20.61,12.80
1775515539.10,50.445710,30.449702,298.54,289.34,0.56,2.46,1403,1850,1491,1492,3,-4.38,20.61,12.84
1775515539.20,50.445710,30.449702,298.54,289.34,0.56,2.46,1405,1850,1486,1492,3,-4.38,20.61,12.84
1775515539.30,50.445684,30.449684,298.50,286.14,0.54,2.50,1402,1850,1491,1492,3,-4.40,20.61,12.86
1775515539.40,50.445684,30.449684,298.50,286.14,0.54,2.50,1405,1850,1487,1492,3,-4.40,20.61,12.86
1775515539.50,50.445684,30.449684,298.50,286.14,0.54,2.50,1405,1850,1487,1492,3,-4.40,20.61,12.86
1775515539.60,50.445658,30.449666,298.49,282.93,0.53,2.51,1404,1850,1489,1492,3,-4.45,20.61,12.84
1775515539.70,50.445658,30.449666,298.49,282.93,0.53,2.51,1405,1850,1487,1492,3,-4.45,20.61,12.84
1775515539.80,50.445631,30.449648,298.49,279.71,0.52,2.51,1402,1850,1488,1492,3,-4.42,20.61,12.85
1775515539.90,50.445631,30.449648,298.49,279.71,0.52,2.51,1404,1850,1488,1492,3,-4.42,20.61,12.85
1775515540.00,50.445631,30.449648,298.49,279.71,0.52,2.51,1404,1850,1488,1492,3,-4.42,20.61,12.85
1775515540.10,50.445605,30.449630,298.49,276.51,0.52,2.51,1403,1850,1487,1492,3,-4.46,20.63,12.86
1775515540.20,50.445605,30.449630,298.49,276.51,0.52,2.51,1404,1850,1488,1492,3,-4.46,20.63,12.86
1775515540.30,50.445578,30.449612,298.52,273.29,0.51,2.48,1404,1850,1485,1492,3,-4.48,20.63,12.87
1775515540.40,50.445578,30.449612,298.52,273.29,0.51,2.48,1404,1850,1488,1492,3,-4.48,20.63,12.87
1775515540.50,50.445578,30.449612,298.52,273.29,0.51,2.48,1404,1850,1488,1492,3,-4.48,20.63,12.87
1775515540.60,50.445552,30.449594,298.58,270.06,0.52,2.42,1405,1850,1482,1492,3,-4.49,20.62,12.86
1775515540.71,50.445552,30.449594,298.58,270.06,0.52,2.42,1404,1850,1488,1492,3,-4.49,20.62,12.86
1775515540.81,50.445525,30.449576,298.65,266.84,0.52,2.35,1404,1850,1482,1492,3,-4.44,20.62,12.87
1775515540.91,50.445525,30.449576,298.65,266.84,0.52,2.35,1404,1850,1488,1492,3,-4.44,20.62,12.87
1775515541.01,50.445525,30.449576,298.65,266.84,0.52,2.35,1404,1850,1488,1492,3,-4.44,20.62,12.87
1775515541.11,50.445499,30.449558,298.74,263.62,0.52,2.26,1405,1850,1478,1492,3,-4.43,20.60,12.85
1775515541.21,50.445499,30.449558,298.74,263.62,0.52,2.26,1405,1850,1488,1492,3,-4.43,20.60,12.85
1775515541.31,50.445472,30.449540,298.82,260.41,0.52,2.18,1405,1850,1480,1492,3,-4.44,20.61,12.88
1775515541.41,50.445472,30.449540,298.82,260.41,0.52,2.18,1405,1850,1488,1492,3,-4.44,20.61,12.88
1775515541.51,50.445472,30.449540,298.82,260.41,0.52,2.18,1405,1850,1488,1492,3,-4.44,20.61,12.88
1775515541.61,50.445446,30.449521,298.89,257.19,0.52,2.11,1405,1850,1481,1492,3,-4.43,20.61,12.90
1775515541.71,50.445446,30.449521,298.89,257.19,0.52,2.11,1405,1850,1488,1492,3,-4.43,20.61,12.90
1775515541.81,50.445419,30.449503,299.00,253.97,0.53,2.00,1407,1850,1477,1492,3,-4.40,20.61,12.86
1775515541.91,50.445419,30.449503,299.00,253.97,0.53,2.00,1405,1850,1488,1492,3,-4.40,20.61,12.86
1775515542.01,50.445393,30.449485,299.16,250.76,0.55,1.84,1408,1850,1471,1492,3,-4.36,20.61,12.81
1775515542.11,50.445393,30.449485,299.16,250.76,0.55,1.84,1406,1850,1487,1492,3,-4.36,20.61,12.81
1775515542.21,50.445393,30.449485,299.16,250.76,0.55,1.84,1406,1850,1487,1492,3,-4.36,20.61,12.81
1775515542.31,50.445366,30.449466,299.29,247.56,0.57,1.71,1409,1850,1473,1492,3,-4.32,20.62,12.84
1775515542.41,50.445366,30.449466,299.29,247.56,0.57,1.71,1407,1850,1486,1492,3,-4.32,20.62,12.84
1775515542.51,50.445366,30.449466,299.29,247.56,0.57,1.71,1407,1850,1486,1492,3,-4.32,20.62,12.84
1775515542.61,50.445340,30.449448,299.43,244.33,0.58,1.57,1409,1850,1472,1492,3,-4.27,20.63,12.84
1775515542.71,50.445340,30.449448,299.43,244.33,0.58,1.57,1407,1850,1486,1492,3,-4.27,20.63,12.84
1775515542.81,50.445314,30.449430,299.55,241.13,0.60,1.45,1412,1850,1473,1492,3,-4.24,20.64,12.87
1775515542.91,50.445314,30.449430,299.55,241.13,0.60,1.45,1408,1850,1485,1492,3,-4.24,20.64,12.87
1775515543.01,50.445287,30.449411,299.63,237.91,0.61,1.37,1410,1850,1477,1492,3,-4.18,20.64,12.87
1775515543.11,50.445287,30.449411,299.63,237.91,0.61,1.37,1409,1850,1485,1492,3,-4.18,20.64,12.87
1775515543.21,50.445287,30.449411,299.63,237.91,0.61,1.37,1409,1850,1485,1492,3,-4.18,20.64,12.87
1775515543.32,50.445261,30.449393,299.65,234.69,0.63,1.35,1411,1850,1483,1492,3,-4.13,20.64,12.90
1775515543.42,50.445261,30.449393,299.65,234.69,0.63,1.35,1409,1850,1485,1492,3,-4.13,20.64,12.90
1775515543.52,50.445234,30.449375,299.69,231.47,0.63,1.31,1410,1850,1481,1492,3,-4.08,20.64,12.90
1775515543.62,50.445234,30.449375,299.69,231.47,0.63,1.31,1409,1850,1485,1492,3,-4.08,20.64,12.90
1775515543.72,50.445234,30.449375,299.69,231.47,0.63,1.31,1409,1850,1485,1492,3,-4.08,20.64,12.90
1775515543.82,50.445208,30.449357,299.74,228.25,0.64,1.26,1411,1850,1480,1492,3,-4.07,20.64,12.91
1775515543.92,50.445208,30.449357,299.74,228.25,0.64,1.26,1410,1850,1485,1492,3,-4.07,20.64,12.91
1775515544.02,50.445181,30.449338,299.74,225.02,0.65,1.26,1411,1850,1484,1492,3,-4.12,20.63,12.90
1775515544.12,50.445181,30.449338,299.74,225.02,0.65,1.26,1410,1850,1485,1492,3,-4.12,20.63,12.90
1775515544.22,50.445181,30.449338,299.74,225.02,0.65,1.26,1410,1850,1485,1492,3,-4.12,20.63,12.90
1775515544.32,50.445155,30.449320,299.76,221.80,0.65,1.24,1411,1850,1483,1492,3,-4.13,20.63,12.91
1775515544.42,50.445155,30.449320,299.76,221.80,0.65,1.24,1410,1850,1485,1492,3,-4.13,20.63,12.91
1775515544.52,50.445155,30.449320,299.76,221.80,0.65,1.24,1410,1850,1485,1492,3,-4.13,20.63,12.91
1775515544.62,50.445128,30.449302,299.79,218.55,0.65,1.21,1411,1850,1482,1492,3,-4.09,20.63,12.94
1775515544.72,50.445128,30.449302,299.79,218.55,0.65,1.21,1411,1850,1485,1492,3,-4.09,20.63,12.94
1775515544.82,50.445101,30.449283,299.82,215.33,0.66,1.18,1412,1850,1482,1492,3,-4.07,20.63,12.93
1775515544.92,50.445101,30.449283,299.82,215.33,0.66,1.18,1411,1850,1485,1492,3,-4.07,20.63,12.93
1775515545.02,50.445101,30.449283,299.82,215.33,0.66,1.18,1411,1850,1485,1492,3,-4.07,20.63,12.93
1775515545.12,50.445075,30.449265,299.85,212.11,0.67,1.15,1412,1850,1482,1492,3,-4.07,20.62,12.91
1775515545.22,50.445075,30.449265,299.85,212.11,0.67,1.15,1411,1850,1485,1492,3,-4.07,20.62,12.91
1775515545.32,50.445048,30.449247,299.84,208.88,0.66,1.16,1411,1850,1486,1492,3,-4.07,20.62,12.91
1775515545.42,50.445048,30.449247,299.84,208.88,0.66,1.16,1411,1850,1485,1492,3,-4.07,20.62,12.91
1775515545.52,50.445022,30.449229,299.84,205.68,0.67,1.16,1412,1850,1486,1492,3,-4.05,20.61,12.90
1775515545.63,50.445022,30.449229,299.84,205.68,0.67,1.16,1411,1850,1486,1492,3,-4.05,20.61,12.90
1775515545.73,50.445022,30.449229,299.84,205.68,0.67,1.16,1412,1850,1486,1492,3,-4.05,20.61,12.90
1775515545.83,50.444995,30.449211,299.87,202.46,0.67,1.13,1412,1850,1483,1492,3,-4.03,20.60,12.90
1775515545.93,50.444995,30.449211,299.87,202.46,0.67,1.13,1412,1850,1486,1492,3,-4.03,20.60,12.90
1775515546.03,50.444969,30.449192,299.83,199.22,0.68,1.17,1413,1850,1489,1492,3,-4.00,20.59,12.89
1775515546.13,50.444969,30.449192,299.83,199.22,0.68,1.17,1412,1850,1486,1492,3,-4.00,20.59,12.89
1775515546.23,50.444969,30.449192,299.83,199.22,0.68,1.17,1412,1850,1486,1492,3,-4.00,20.59,12.89
1775515546.33,50.444943,30.449174,299.84,196.02,0.68,1.16,1412,1850,1485,1492,3,-3.97,20.59,12.89
1775515546.43,50.444943,30.449174,299.84,196.02,0.68,1.16,1412,1850,1486,1492,3,-3.97,20.59,12.89
1775515546.53,50.444916,30.449156,299.85,192.80,0.68,1.15,1413,1850,1485,1492,3,-3.96,20.60,12.87
1775515546.63,50.444916,30.449156,299.85,192.80,0.68,1.15,1412,1850,1486,1492,3,-3.96,20.60,12.87
1775515546.73,50.444916,30.449156,299.85,192.80,0.68,1.15,1413,1850,1486,1492,3,-3.96,20.60,12.87
1775515546.83,50.444890,30.449138,299.92,189.58,0.68,1.08,1412,1850,1479,1492,3,-3.96,20.61,12.84
1775515546.93,50.444890,30.449138,299.92,189.58,0.68,1.08,1413,1850,1486,1492,3,-3.96,20.61,12.84
1775515547.03,50.444863,30.449120,300.02,186.39,0.68,0.98,1412,1850,1475,1492,3,-3.95,20.61,12.82
